Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Quarter,Shipping Days,Profit Margin
CA-724747,2024-08-08,2025-05-02,Second Class,CUST-1664,Sally King,Corporate,East,Office Supplies,Labels,Decentralized non-volatile adapter,1525.45,2,0.44,747.31,2024,8,August,3,267,48.989478514536685
CA-774071,2024-12-17,2025-04-30,Same Day,CUST-3226,Amy Clayton,Corporate,South,Office Supplies,Paper,Diverse heuristic task-force,3200.19,6,0.02,881.73,2024,12,December,4,134,27.55242657467213
CA-657027,2023-11-16,2025-05-02,Same Day,CUST-3608,Raymond Saunders,Consumer,South,Office Supplies,Labels,Distributed scalable paradigm,85.16,1,0.35,629.71,2023,11,November,4,533,739.4434006575858
CA-349534,2023-04-11,2025-04-13,Second Class,CUST-9781,Greg Anderson,Corporate,South,Office Supplies,Labels,Ameliorated heuristic policy,2702.06,8,0.15,510.39,2023,4,April,2,733,18.888921785600616
CA-762466,2023-07-12,2025-04-14,Standard Class,CUST-3187,Ryan Page,Home Office,West,Office Supplies,Art,Phased high-level customer loyalty,829.65,3,0.15,862.47,2023,7,July,3,642,103.95588501175195
CA-447336,2023-09-28,2025-05-08,Second Class,CUST-1989,Emily Morris,Home Office,West,Office Supplies,Storage,Reverse-engineered static hierarchy,3113.8,5,0.35,858.19,2023,9,September,3,588,27.560858115485903
CA-791107,2024-01-08,2025-04-13,Standard Class,CUST-9373,Thomas Baird,Corporate,West,Furniture,Bookcases,Down-sized encompassing model,3168.69,2,0.24,-19.84,2024,1,January,1,461,-0.6261262540671381
CA-328746,2023-05-01,2025-05-07,Same Day,CUST-1789,Daniel Young,Home Office,South,Technology,Machines,Advanced stable frame,2885.63,9,0.35,731.6,2023,5,May,2,737,25.35321576224256
CA-212667,2024-08-31,2025-04-23,Second Class,CUST-7725,Jacqueline Hooper,Home Office,West,Furniture,Tables,Re-contextualized eco-centric secured line,764.0,6,0.3,879.27,2024,8,August,3,235,115.08769633507853
CA-764451,2023-09-05,2025-04-09,First Class,CUST-7363,Nichole Hines,Consumer,East,Office Supplies,Storage,Fully-configurable mission-critical solution,4050.72,9,0.22,103.96,2023,9,September,3,582,2.5664573211675945
CA-562326,2023-07-29,2025-04-20,Standard Class,CUST-1580,Brandi Swanson,Consumer,West,Technology,Machines,Versatile value-added middleware,1934.26,1,0.41,-32.65,2023,7,July,3,631,-1.6879840352382824
CA-197892,2023-08-06,2025-04-23,Same Day,CUST-3080,Bradley Williams,Consumer,East,Office Supplies,Paper,Vision-oriented static artificial intelligence,4278.38,2,0.17,735.75,2023,8,August,3,626,17.196929678990646
CA-696470,2023-11-15,2025-04-13,Same Day,CUST-3803,Michelle English,Corporate,East,Furniture,Chairs,User-centric 4thgeneration superstructure,2381.32,10,0.34,458.25,2023,11,November,4,515,19.24352879915341
CA-396254,2024-02-21,2025-04-18,Second Class,CUST-7515,Randy Boyer,Corporate,East,Technology,Machines,Secured empowering ability,2251.66,7,0.11,233.46,2024,2,February,1,422,10.368350461437341
CA-986062,2024-05-17,2025-05-06,Standard Class,CUST-5798,Aaron Hudson,Consumer,Central,Office Supplies,Labels,Public-key 3rdgeneration forecast,2595.21,8,0.45,932.54,2024,5,May,2,354,35.93312294573464
CA-382007,2023-05-14,2025-04-30,Same Day,CUST-9306,Alexander Schultz,Corporate,East,Office Supplies,Paper,De-engineered value-added firmware,2431.1,7,0.46,655.55,2023,5,May,2,717,26.965159804203857
CA-232204,2024-06-27,2025-05-05,First Class,CUST-8827,Donald Kelly,Home Office,East,Furniture,Furnishings,Expanded full-range extranet,487.14,2,0.03,120.5,2024,6,June,2,312,24.736215461674263
CA-776319,2023-12-18,2025-04-16,Same Day,CUST-3855,Jeremy Marsh,Corporate,Central,Furniture,Tables,Profound object-oriented open architecture,2457.2,2,0.2,-13.51,2023,12,December,4,485,-0.5498127950512779
CA-605800,2024-12-02,2025-04-29,Standard Class,CUST-5539,Rachel Weaver,Consumer,Central,Office Supplies,Labels,Synergized 24hour function,2189.89,9,0.32,316.43,2024,12,December,4,148,14.449584225691703
CA-871587,2024-07-15,2025-04-12,Same Day,CUST-3493,Sara Schmidt,Corporate,Central,Office Supplies,Storage,Object-based holistic application,4936.71,7,0.15,67.57,2024,7,July,3,271,1.3687253251659504
CA-212114,2024-08-22,2025-05-05,Standard Class,CUST-3608,Amy Hall,Corporate,South,Technology,Computers,Multi-tiered high-level portal,3407.32,5,0.39,176.25,2024,8,August,3,256,5.172687038493596
CA-951899,2023-07-26,2025-04-25,Standard Class,CUST-9872,Christine Avery,Corporate,South,Technology,Machines,Visionary explicit challenge,2760.97,9,0.47,801.96,2023,7,July,3,639,29.04631343332235
CA-193636,2024-11-25,2025-04-27,Same Day,CUST-4729,Scott Gilbert,Corporate,West,Technology,Computers,Streamlined asynchronous open system,1255.39,7,0.47,130.34,2024,11,November,4,153,10.382430957710351
CA-824289,2023-11-01,2025-04-28,Second Class,CUST-7166,Joshua Curtis,Corporate,South,Technology,Accessories,Right-sized client-server instruction set,3080.45,4,0.16,35.82,2023,11,November,4,544,1.162817120875197
CA-165268,2024-06-23,2025-04-15,Standard Class,CUST-3705,David Melton,Corporate,East,Office Supplies,Labels,User-centric secondary model,4688.97,3,0.18,346.88,2024,6,June,2,296,7.397786720751038
CA-461263,2024-10-09,2025-05-05,Second Class,CUST-1054,Angelica Ortiz,Home Office,South,Technology,Computers,Proactive didactic encoding,497.42,7,0.17,252.8,2024,10,October,4,208,50.82224277270717
CA-788478,2023-06-04,2025-05-05,Standard Class,CUST-8200,Andrew Reyes,Consumer,East,Office Supplies,Art,Switchable analyzing definition,3729.12,3,0.03,761.05,2023,6,June,2,701,20.408300081520572
CA-500324,2023-07-17,2025-04-09,Same Day,CUST-9154,Justin Johnson,Consumer,Central,Furniture,Bookcases,Open-source bottom-line knowledgebase,1764.68,8,0.32,678.1,2023,7,July,3,632,38.42623025137702
CA-946099,2024-05-01,2025-04-14,Same Day,CUST-7932,Austin Lucas,Home Office,East,Technology,Computers,Persevering hybrid software,4964.18,4,0.0,885.48,2024,5,May,2,348,17.837387040760003
CA-242208,2023-09-12,2025-04-21,Standard Class,CUST-7751,Amanda Fisher,Corporate,Central,Technology,Accessories,Virtual zero administration interface,3903.37,7,0.44,838.73,2023,9,September,3,587,21.487330178794224
CA-371920,2024-07-19,2025-04-15,Second Class,CUST-7154,Jodi Estrada,Corporate,East,Furniture,Furnishings,Object-based coherent archive,4142.23,4,0.35,282.57,2024,7,July,3,270,6.821687834813615
CA-695051,2023-07-28,2025-04-27,Standard Class,CUST-5611,Don Meyer,Consumer,East,Furniture,Bookcases,Face-to-face stable architecture,909.61,10,0.4,333.73,2023,7,July,3,639,36.68935038093249
CA-373149,2024-10-21,2025-04-27,Standard Class,CUST-9222,David Flores,Consumer,South,Furniture,Tables,Right-sized non-volatile access,4226.57,1,0.37,340.05,2024,10,October,4,188,8.045531009778616
CA-806729,2023-06-18,2025-04-25,Standard Class,CUST-8422,Robert Cross,Home Office,West,Technology,Accessories,Stand-alone non-volatile secured line,143.85,5,0.01,781.12,2023,6,June,2,677,543.0100799443866
CA-547307,2024-10-24,2025-04-26,First Class,CUST-8553,Samantha Aguilar,Corporate,South,Office Supplies,Binders,Persevering clear-thinking adapter,1627.06,10,0.21,489.07,2024,10,October,4,184,30.058510442147185
CA-247212,2024-07-11,2025-04-23,First Class,CUST-4074,Melissa Russo,Home Office,South,Office Supplies,Paper,Sharable empowering standardization,3551.19,3,0.34,683.8,2024,7,July,3,286,19.255517164668742
CA-976171,2024-10-25,2025-04-14,Second Class,CUST-7904,Lori Higgins,Home Office,Central,Technology,Copiers,Up-sized reciprocal collaboration,705.72,4,0.04,767.94,2024,10,October,4,171,108.81652780139433
CA-549459,2024-07-29,2025-04-30,Same Day,CUST-2804,Marie Russo,Consumer,South,Furniture,Tables,Intuitive interactive capability,4856.13,1,0.37,530.42,2024,7,July,3,275,10.922689466715264
CA-460302,2023-05-30,2025-05-08,Second Class,CUST-9571,Jasmine Colon,Home Office,East,Furniture,Furnishings,Total discrete paradigm,1055.11,3,0.4,-7.09,2023,5,May,2,709,-0.6719678516931884
CA-781913,2025-02-05,2025-04-27,Same Day,CUST-4069,Kelly Ray,Corporate,West,Furniture,Bookcases,Profound interactive encryption,3984.49,3,0.23,566.0,2025,2,February,1,81,14.205080198469567
CA-353159,2024-10-05,2025-04-23,Second Class,CUST-7537,Jennifer Anderson,Consumer,South,Technology,Machines,Programmable disintermediate artificial intelligence,2743.92,2,0.3,760.38,2024,10,October,4,200,27.71144931339106
CA-322551,2023-10-11,2025-04-28,First Class,CUST-7216,Ryan Carroll,Home Office,East,Furniture,Furnishings,Extended dedicated middleware,760.72,9,0.05,498.78,2023,10,October,4,565,65.56683142286255
CA-403381,2023-11-30,2025-04-25,First Class,CUST-8302,Joshua Peterson,Consumer,East,Furniture,Tables,Mandatory actuating website,4949.1,3,0.22,617.39,2023,11,November,4,512,12.474793396779212
CA-799655,2024-01-20,2025-05-04,First Class,CUST-1996,Julia Greer,Corporate,Central,Technology,Machines,Horizontal 4thgeneration encoding,247.12,7,0.08,183.99,2024,1,January,1,470,74.4537067011978
CA-399296,2024-11-02,2025-05-08,Same Day,CUST-2595,Jose Smith,Corporate,Central,Office Supplies,Storage,Centralized methodical process improvement,783.65,7,0.16,625.89,2024,11,November,4,187,79.86856377209214
CA-887671,2023-07-06,2025-04-28,First Class,CUST-7168,Scott Howard,Corporate,East,Furniture,Furnishings,Integrated attitude-oriented alliance,2552.07,9,0.17,586.5,2023,7,July,3,662,22.981344555596046
CA-862559,2023-10-24,2025-04-27,Same Day,CUST-4918,Darlene Adams,Home Office,Central,Furniture,Furnishings,Compatible 3rdgeneration alliance,4048.64,5,0.12,199.8,2023,10,October,4,551,4.934990515333545
CA-668637,2025-02-18,2025-04-16,Second Class,CUST-7810,Darryl Bauer,Home Office,East,Furniture,Bookcases,Synergistic system-worthy focus group,1195.95,6,0.31,578.14,2025,2,February,1,57,48.34148584807057
CA-376150,2023-08-06,2025-05-08,Second Class,CUST-7402,Angela Cooley,Consumer,Central,Furniture,Furnishings,Multi-tiered encompassing middleware,2394.9,3,0.38,557.37,2023,8,August,3,641,23.273205561818862
CA-161328,2023-12-26,2025-04-22,Same Day,CUST-8667,Crystal Gonzalez,Corporate,West,Furniture,Bookcases,Visionary non-volatile access,1786.12,2,0.11,7.59,2023,12,December,4,483,0.42494345284751306
CA-842248,2024-07-09,2025-04-25,Same Day,CUST-1859,Andrew Mccormick,Home Office,East,Technology,Phones,Stand-alone system-worthy encryption,1737.81,7,0.05,499.98,2024,7,July,3,290,28.770694149533032
CA-281272,2023-10-15,2025-04-22,First Class,CUST-1025,Tony Blair,Home Office,South,Technology,Computers,Multi-lateral logistical system engine,4406.09,6,0.29,990.17,2023,10,October,4,555,22.4727592945219
CA-793054,2024-10-08,2025-04-29,Same Day,CUST-9269,Kimberly Williams,Corporate,West,Technology,Phones,Team-oriented optimizing migration,1129.49,5,0.16,213.36,2024,10,October,4,203,18.8899414780122
CA-702987,2025-02-25,2025-04-29,Same Day,CUST-3195,William Mathews,Home Office,East,Furniture,Furnishings,Face-to-face leadingedge time-frame,1302.58,2,0.05,495.33,2025,2,February,1,63,38.026839042515626
CA-914476,2023-07-29,2025-04-13,Standard Class,CUST-9056,Angela Drake,Corporate,East,Office Supplies,Paper,Sharable logistical moderator,4560.45,10,0.07,-55.61,2023,7,July,3,624,-1.2193972086087994
CA-577963,2024-09-16,2025-04-14,Same Day,CUST-4517,Jose Larson,Consumer,East,Technology,Machines,Intuitive user-facing model,104.37,2,0.4,-17.86,2024,9,September,3,210,-17.112196991472644
CA-441696,2024-04-28,2025-04-30,Second Class,CUST-5015,Jessica Lopez,Home Office,West,Office Supplies,Storage,Quality-focused high-level middleware,146.29,6,0.38,41.5,2024,4,April,2,367,28.368309522181967
CA-575276,2024-10-12,2025-05-07,Second Class,CUST-4041,Heather Hanson,Home Office,West,Technology,Accessories,Robust optimal data-warehouse,2943.67,1,0.11,693.21,2024,10,October,4,207,23.54917500942701
CA-911499,2025-03-04,2025-04-25,Same Day,CUST-6271,Mario Morris,Home Office,West,Office Supplies,Labels,Advanced holistic artificial intelligence,2678.91,9,0.23,808.21,2025,3,March,1,52,30.16935992623866
CA-426691,2024-05-27,2025-04-15,Second Class,CUST-9531,Xavier Ramsey,Consumer,East,Furniture,Bookcases,Proactive high-level moderator,4847.47,8,0.35,292.36,2024,5,May,2,323,6.031187402913273
CA-347746,2023-06-10,2025-05-03,First Class,CUST-4566,Sarah Palmer,Home Office,West,Furniture,Chairs,Persevering web-enabled archive,4509.16,1,0.1,494.76,2023,6,June,2,693,10.97233187555997
CA-347584,2024-11-25,2025-04-17,Standard Class,CUST-7247,Heidi Russell,Consumer,South,Technology,Accessories,Devolved bi-directional contingency,1008.24,7,0.32,11.92,2024,11,November,4,143,1.1822581924938507
CA-113961,2025-01-08,2025-04-26,First Class,CUST-4435,Cathy Gray PhD,Consumer,Central,Furniture,Tables,Centralized explicit challenge,4142.69,6,0.08,846.94,2025,1,January,1,108,20.444204128235523
CA-302547,2025-02-28,2025-04-12,Same Day,CUST-6333,Samantha Davis,Corporate,Central,Office Supplies,Paper,Open-source local focus group,1151.54,7,0.21,49.45,2025,2,February,1,43,4.294249439880509
CA-187213,2025-02-24,2025-04-22,Same Day,CUST-8366,Roger Gonzalez,Corporate,Central,Furniture,Chairs,Persevering multi-tasking strategy,4928.19,6,0.18,663.92,2025,2,February,1,57,13.471883186321957
CA-314456,2024-02-17,2025-04-20,First Class,CUST-2774,Jose Daniels,Consumer,East,Furniture,Bookcases,Vision-oriented web-enabled conglomeration,2955.95,6,0.42,759.06,2024,2,February,1,428,25.679054111199445
CA-480465,2023-08-15,2025-04-20,Standard Class,CUST-5853,Autumn Wiley,Home Office,West,Furniture,Furnishings,Cloned high-level info-mediaries,1797.68,9,0.18,224.36,2023,8,August,3,614,12.48053046148369
CA-669121,2024-01-09,2025-04-15,Second Class,CUST-3271,John Cook,Corporate,South,Furniture,Bookcases,Grass-roots exuding access,3799.42,4,0.18,405.11,2024,1,January,1,462,10.662416895210322
CA-806433,2024-03-06,2025-04-27,Second Class,CUST-2451,Tamara Smith,Consumer,Central,Office Supplies,Paper,Triple-buffered client-driven functionalities,3728.56,3,0.29,-94.91,2024,3,March,1,417,-2.5454867294612398
CA-819186,2023-10-15,2025-04-18,First Class,CUST-7163,Molly Davis,Home Office,South,Furniture,Chairs,Reactive full-range project,1791.73,6,0.47,225.3,2023,10,October,4,551,12.574439229124925
CA-195936,2024-01-30,2025-04-29,First Class,CUST-9300,Dana Lozano,Corporate,West,Technology,Computers,Assimilated client-server superstructure,3235.51,10,0.24,86.64,2024,1,January,1,455,2.6777849550766337
CA-417992,2023-10-07,2025-05-06,Standard Class,CUST-8265,Kayla Bailey,Consumer,East,Office Supplies,Storage,Pre-emptive didactic access,91.3,3,0.32,390.98,2023,10,October,4,577,428.23658269441404
CA-368666,2023-08-09,2025-04-22,Second Class,CUST-3709,Cassandra Taylor,Home Office,Central,Office Supplies,Storage,Ameliorated mission-critical model,1968.07,5,0.11,631.47,2023,8,August,3,622,32.085748982505706
CA-714958,2024-07-06,2025-04-23,Same Day,CUST-8687,Michelle Vance,Consumer,East,Furniture,Chairs,Self-enabling contextually-based software,1879.13,4,0.08,269.39,2024,7,July,3,291,14.335889480770355
CA-196913,2023-07-15,2025-04-23,Standard Class,CUST-2263,Kimberly Ware,Corporate,West,Furniture,Tables,Reduced zero administration standardization,4829.54,3,0.5,981.7,2023,7,July,3,648,20.326987663421363
CA-999296,2024-02-03,2025-05-08,Standard Class,CUST-3906,Brittany Jones,Home Office,South,Technology,Phones,Realigned composite encoding,285.14,2,0.1,15.39,2024,2,February,1,460,5.397348670828365
CA-351756,2023-06-26,2025-04-09,First Class,CUST-3328,Stephen Robinson,Consumer,Central,Office Supplies,Binders,Streamlined intermediate software,2654.44,2,0.1,375.83,2023,6,June,2,653,14.158541914678802
CA-552990,2023-12-13,2025-04-28,Second Class,CUST-6597,Greg Lane,Corporate,South,Furniture,Tables,Exclusive full-range throughput,3729.21,1,0.36,754.43,2023,12,December,4,502,20.230290061433923
CA-116432,2023-04-25,2025-05-03,Same Day,CUST-9587,Tammy Hill,Home Office,East,Technology,Computers,Exclusive bi-directional task-force,1035.04,7,0.31,3.36,2023,4,April,2,739,0.324625135260473
CA-158304,2023-07-23,2025-05-05,First Class,CUST-5155,Jennifer Little,Home Office,East,Furniture,Chairs,Networked asymmetric matrix,3846.07,1,0.44,218.97,2023,7,July,3,652,5.693344114901704
CA-611955,2023-05-31,2025-04-10,Same Day,CUST-3172,Craig Hensley,Home Office,Central,Furniture,Tables,Expanded zero tolerance moderator,2851.28,1,0.23,318.72,2023,5,May,2,680,11.178137538228444
CA-983819,2024-06-01,2025-04-17,Second Class,CUST-5614,Douglas Cruz,Corporate,West,Furniture,Bookcases,Synchronized logistical benchmark,2672.94,4,0.3,110.16,2024,6,June,2,320,4.121304630855911
CA-101246,2023-06-13,2025-04-21,First Class,CUST-4061,Nicole May,Consumer,South,Furniture,Tables,Profound encompassing firmware,3346.18,3,0.22,215.6,2023,6,June,2,678,6.4431680304107966
CA-879982,2025-03-31,2025-04-14,First Class,CUST-3123,Jermaine Ford,Corporate,East,Furniture,Bookcases,Multi-layered bi-directional strategy,2208.84,1,0.35,677.05,2025,3,March,1,14,30.651835352492707
CA-818542,2024-12-02,2025-04-28,Same Day,CUST-2383,Tammy Lam,Home Office,East,Technology,Copiers,Future-proofed coherent capacity,2344.96,10,0.08,238.07,2024,12,December,4,147,10.152411981441048
CA-901860,2024-07-27,2025-04-11,Standard Class,CUST-6003,Derek Maldonado,Home Office,South,Technology,Computers,Reduced background support,4515.43,10,0.27,-88.76,2024,7,July,3,258,-1.9657042629384134
CA-346286,2024-12-16,2025-05-01,Same Day,CUST-1769,Melinda Smith,Corporate,Central,Furniture,Chairs,Programmable solution-oriented conglomeration,3522.74,6,0.01,473.74,2024,12,December,4,136,13.448054639286466
CA-107959,2023-11-01,2025-04-19,Standard Class,CUST-9080,Anthony Clark,Consumer,West,Office Supplies,Paper,Synergistic content-based Graphic Interface,4563.69,1,0.42,-73.85,2023,11,November,4,535,-1.618208072853327
CA-100954,2025-03-31,2025-05-05,First Class,CUST-6966,Alexander Bailey,Corporate,East,Office Supplies,Paper,Synergized tertiary flexibility,1174.41,2,0.08,690.57,2025,3,March,1,35,58.80144072342708
CA-862353,2024-10-06,2025-05-01,Standard Class,CUST-7639,Joshua Brown,Corporate,East,Office Supplies,Storage,Pre-emptive modular circuit,1162.26,1,0.11,160.68,2024,10,October,4,207,13.824789633988955
CA-380259,2023-10-14,2025-04-13,First Class,CUST-1702,Chloe Martinez,Home Office,West,Technology,Copiers,Enhanced reciprocal throughput,2629.76,2,0.33,600.18,2023,10,October,4,547,22.82261499148211
CA-630151,2025-03-04,2025-04-10,First Class,CUST-6666,Ana Castillo,Corporate,West,Furniture,Chairs,Public-key interactive methodology,332.73,4,0.25,961.44,2025,3,March,1,37,288.9550085655036
CA-890902,2024-07-05,2025-05-02,First Class,CUST-6575,Gabrielle Allen,Consumer,East,Office Supplies,Binders,Upgradable mission-critical support,487.7,2,0.21,338.93,2024,7,July,3,301,69.49559155218373
