Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-583820,2023-12-28,2025-04-25,Standard Class,CUST-6629,Jesse Strickland,Consumer,East,Office Supplies,Storage,Down-sized bottom-line focus group,4546.27,5,0.08,717.02
CA-331143,2023-07-17,2025-04-24,Second Class,CUST-6663,Jessica Ferguson,Consumer,South,Technology,Machines,Expanded dedicated matrices,398.16,1,0.2,444.57
CA-641895,2024-06-10,2025-05-04,Second Class,CUST-9408,Steven Robinson,Home Office,West,Furniture,Bookcases,Quality-focused 24/7 complexity,3347.61,5,0.47,380.52
CA-422559,2023-06-19,2025-04-21,Same Day,CUST-5638,Valerie Copeland,Corporate,Central,Office Supplies,Paper,Cloned object-oriented strategy,2901.92,9,0.46,946.19
CA-229570,2024-04-16,2025-04-13,Same Day,CUST-4958,William Walsh,Consumer,West,Furniture,Tables,Synergistic explicit projection,1894.32,6,0.05,431.05
CA-968240,2025-01-15,2025-05-01,Same Day,CUST-1252,Nicholas James,Home Office,East,Office Supplies,Labels,Face-to-face methodical artificial intelligence,4447.01,9,0.07,875.73
CA-241796,2023-05-24,2025-05-08,Same Day,CUST-3899,Bruce Jones,Corporate,South,Technology,Phones,De-engineered coherent collaboration,4888.56,7,0.01,578.06
CA-706054,2024-06-18,2025-04-10,Same Day,CUST-3625,Sylvia Lewis,Home Office,East,Office Supplies,Storage,Implemented fresh-thinking customer loyalty,4643.96,7,0.29,34.78
CA-494684,2024-04-02,2025-04-09,Standard Class,CUST-1468,Amanda Knight,Home Office,West,Furniture,Bookcases,Monitored dedicated time-frame,4082.53,2,0.02,991.97
CA-381267,2024-03-03,2025-04-09,Same Day,CUST-4448,Gary Byrd,Home Office,South,Furniture,Bookcases,Progressive bifurcated application,3376.65,4,0.44,813.08
CA-509827,2024-08-18,2025-04-19,Second Class,CUST-9142,Sara Gutierrez,Consumer,East,Furniture,Tables,Versatile tertiary moderator,3959.97,7,0.09,621.03
CA-949458,2024-10-22,2025-05-06,First Class,CUST-6334,Monica Ellis,Consumer,East,Technology,Copiers,Fully-configurable system-worthy hub,3416.25,1,0.25,-39.52
CA-367487,2024-02-02,2025-04-24,Same Day,CUST-6884,Karina Collier,Home Office,East,Furniture,Furnishings,Multi-tiered heuristic interface,927.75,9,0.22,991.64
CA-520596,2023-11-01,2025-04-24,Standard Class,CUST-8278,Jose Maddox,Home Office,East,Office Supplies,Storage,Advanced intangible model,4553.94,2,0.11,334.5
CA-717738,2024-07-06,2025-04-09,First Class,CUST-4425,Isaiah Hickman,Consumer,West,Furniture,Chairs,Operative empowering open architecture,1022.01,2,0.4,122.46
CA-904215,2023-10-30,2025-04-14,Second Class,CUST-1739,Rebecca Flores,Consumer,Central,Furniture,Tables,Universal maximized instruction set,3019.19,10,0.42,370.37
CA-793027,2024-07-27,2025-04-14,Second Class,CUST-5702,Daniel Thomas,Corporate,West,Technology,Computers,Future-proofed reciprocal matrices,2329.79,3,0.18,91.42
CA-297745,2023-09-16,2025-04-16,First Class,CUST-9436,Luke Hayes,Corporate,South,Furniture,Chairs,Phased responsive pricing structure,2394.57,6,0.06,368.32
CA-859071,2025-02-11,2025-04-25,Same Day,CUST-4052,Audrey Cook,Consumer,South,Technology,Copiers,Distributed zero tolerance structure,1158.75,8,0.14,938.44
CA-317248,2023-09-17,2025-04-15,First Class,CUST-5640,Ashley Scott DVM,Corporate,Central,Furniture,Tables,De-engineered logistical open system,1916.25,7,0.4,649.21
CA-883610,2023-10-27,2025-04-23,Second Class,CUST-5757,Daniel Garrett,Home Office,South,Technology,Machines,Seamless zero administration initiative,1534.99,1,0.16,-34.24
CA-549224,2023-08-20,2025-04-25,Same Day,CUST-4140,Tyler Graham,Home Office,Central,Office Supplies,Binders,Ameliorated composite protocol,2550.59,10,0.1,784.41
CA-377459,2024-07-12,2025-04-16,Standard Class,CUST-5351,Lisa Ray,Corporate,South,Technology,Phones,User-centric zero administration neural-net,2690.2,1,0.31,41.26
CA-975321,2023-11-04,2025-04-29,Standard Class,CUST-7344,William Burns,Consumer,East,Office Supplies,Storage,Team-oriented multimedia capacity,1723.33,9,0.4,643.53
CA-731930,2024-12-20,2025-04-28,Second Class,CUST-2858,Amanda Rivera,Corporate,Central,Furniture,Chairs,Progressive 24hour interface,2555.53,9,0.17,547.28
CA-443444,2024-04-03,2025-04-19,Standard Class,CUST-9772,Daniel Nicholson,Consumer,East,Technology,Copiers,Universal methodical frame,4344.37,4,0.09,-13.52
CA-234046,2024-07-04,2025-04-12,Second Class,CUST-8318,Nicholas Tyler,Corporate,South,Technology,Machines,Operative eco-centric contingency,958.56,6,0.01,751.19
CA-638347,2024-01-02,2025-05-07,Second Class,CUST-5429,Scott Ward,Home Office,West,Office Supplies,Labels,User-centric national Local Area Network,3032.17,6,0.05,370.5
CA-309937,2024-08-11,2025-04-19,Standard Class,CUST-1108,Sara Horton,Consumer,West,Furniture,Chairs,Proactive asynchronous toolset,2166.14,4,0.23,563.71
CA-310346,2024-05-08,2025-04-18,Second Class,CUST-3133,Nancy Mitchell,Consumer,West,Office Supplies,Art,Virtual content-based Local Area Network,544.24,8,0.3,484.11
CA-524754,2023-10-24,2025-04-24,Standard Class,CUST-5743,Eugene Mcgee,Consumer,Central,Furniture,Chairs,Focused attitude-oriented project,424.2,8,0.12,516.26
CA-740217,2023-09-24,2025-05-03,Same Day,CUST-6051,Barry Landry,Consumer,West,Furniture,Furnishings,Universal global infrastructure,30.97,9,0.27,999.77
CA-140622,2024-05-31,2025-05-05,Second Class,CUST-1783,Briana Martinez,Home Office,Central,Office Supplies,Paper,Operative encompassing matrix,87.2,10,0.39,906.93
CA-943815,2024-01-11,2025-04-15,Second Class,CUST-8759,Andrew Hill,Home Office,South,Office Supplies,Art,Enterprise-wide non-volatile instruction set,2432.2,8,0.19,765.92
CA-500056,2024-12-31,2025-04-20,Same Day,CUST-7565,Jeffrey Harper,Corporate,South,Furniture,Bookcases,Automated discrete implementation,2902.52,8,0.35,781.79
CA-374382,2024-01-11,2025-04-26,Second Class,CUST-5543,Kelly Fitzgerald,Consumer,East,Technology,Phones,Team-oriented value-added core,1488.23,1,0.13,88.81
CA-743442,2025-01-12,2025-04-27,Second Class,CUST-8040,Yolanda Lewis,Consumer,West,Office Supplies,Paper,Polarized optimal capability,4014.66,1,0.35,139.26
CA-936385,2023-06-23,2025-05-08,First Class,CUST-5856,Scott Farrell,Corporate,West,Office Supplies,Labels,Stand-alone fault-tolerant knowledge user,1160.81,5,0.36,-73.01
CA-771787,2025-01-13,2025-04-30,Second Class,CUST-9330,Brandon Conway,Corporate,Central,Office Supplies,Binders,Exclusive regional forecast,4322.89,9,0.24,300.65
CA-944698,2023-05-21,2025-04-25,Same Day,CUST-6457,Katrina Robbins,Corporate,Central,Technology,Machines,Profound bandwidth-monitored projection,2221.05,7,0.25,275.5
CA-503069,2024-01-23,2025-04-18,Second Class,CUST-5278,Bianca Lindsey,Consumer,Central,Technology,Computers,Secured value-added encoding,3649.1,5,0.48,250.79
CA-680915,2023-11-04,2025-05-02,Second Class,CUST-2528,Jeff Carr,Consumer,South,Furniture,Tables,Implemented optimal migration,661.19,8,0.18,247.44
CA-656561,2025-01-22,2025-05-02,Same Day,CUST-8919,Tonya Perkins,Home Office,South,Technology,Accessories,Function-based bifurcated interface,4807.83,3,0.48,848.11
CA-294947,2024-11-28,2025-04-13,First Class,CUST-5874,Michael Ewing,Home Office,South,Furniture,Tables,Distributed cohesive matrices,984.57,4,0.41,499.15
CA-448898,2023-09-07,2025-04-22,Second Class,CUST-3912,Rachel Martinez,Home Office,Central,Technology,Computers,Versatile stable ability,3693.32,3,0.22,724.24
CA-495068,2024-07-10,2025-04-20,Second Class,CUST-4667,Anthony James,Corporate,East,Technology,Accessories,Realigned multimedia conglomeration,2101.91,9,0.07,979.63
CA-149620,2023-05-30,2025-04-28,Standard Class,CUST-4473,Karen Powell,Consumer,East,Furniture,Chairs,Proactive encompassing pricing structure,866.39,2,0.04,-32.05
CA-479600,2024-04-10,2025-04-15,First Class,CUST-8524,Jasmine Smith,Home Office,South,Furniture,Tables,Switchable 6thgeneration artificial intelligence,1965.48,10,0.15,892.73
CA-883638,2024-11-05,2025-05-05,Same Day,CUST-7644,Ryan Wade,Home Office,East,Technology,Accessories,Function-based 4thgeneration time-frame,3552.67,8,0.17,15.08
CA-209100,2025-02-23,2025-05-08,First Class,CUST-5837,Laura Mcdonald,Consumer,South,Technology,Copiers,Re-contextualized high-level orchestration,4042.49,4,0.24,309.73
CA-707738,2024-01-08,2025-04-18,Standard Class,CUST-6148,Matthew Sawyer,Corporate,South,Technology,Accessories,User-centric exuding task-force,4495.48,6,0.1,-6.05
CA-192822,2024-02-09,2025-05-08,Standard Class,CUST-5574,Joel Lucas,Corporate,Central,Technology,Accessories,Progressive 4thgeneration alliance,3605.46,9,0.4,175.41
CA-126635,2024-08-15,2025-05-07,Same Day,CUST-3180,Jessica Armstrong,Corporate,Central,Office Supplies,Paper,Right-sized 24/7 database,852.31,1,0.36,622.07
CA-800051,2025-04-02,2025-04-20,Second Class,CUST-2467,Jeffrey George,Consumer,South,Furniture,Furnishings,Phased discrete Local Area Network,1797.77,9,0.39,897.39
CA-883580,2024-07-29,2025-04-11,First Class,CUST-2736,Russell Smith,Corporate,East,Office Supplies,Binders,Up-sized 6thgeneration hardware,4786.49,5,0.36,55.63
CA-389093,2024-06-25,2025-05-06,Standard Class,CUST-3214,Ms. Kim Murphy,Home Office,Central,Furniture,Furnishings,Adaptive radical definition,4158.55,2,0.44,283.57
CA-311012,2024-05-03,2025-04-21,Same Day,CUST-8183,Edward Perry,Home Office,South,Technology,Copiers,Reactive national customer loyalty,1393.78,8,0.31,107.29
CA-396701,2024-10-24,2025-04-13,First Class,CUST-7820,Shawn Guzman DDS,Consumer,South,Office Supplies,Binders,Decentralized real-time middleware,4015.96,7,0.44,-88.37
CA-177142,2025-01-10,2025-04-13,Same Day,CUST-2707,Michael Neal,Consumer,East,Technology,Phones,Decentralized asymmetric function,896.75,6,0.19,146.56
CA-577666,2024-09-25,2025-05-02,Same Day,CUST-9644,Justin Ferguson,Home Office,South,Office Supplies,Labels,Horizontal methodical utilization,1102.49,4,0.45,417.58
CA-748090,2024-04-06,2025-04-14,Standard Class,CUST-6248,Joseph Lang,Consumer,West,Office Supplies,Storage,Intuitive content-based adapter,944.37,7,0.42,19.78
CA-671653,2023-11-28,2025-04-16,Standard Class,CUST-9079,Thomas Archer,Consumer,West,Technology,Machines,Expanded mobile contingency,748.0,1,0.31,925.25
CA-569726,2024-10-21,2025-04-26,Second Class,CUST-2745,Christina Jacobs,Consumer,West,Office Supplies,Paper,Compatible bifurcated moratorium,2243.52,2,0.12,850.76
CA-743322,2023-06-30,2025-05-02,First Class,CUST-7830,Anthony Carpenter,Consumer,Central,Office Supplies,Labels,Cross-group analyzing adapter,4406.68,6,0.36,734.2
CA-193790,2024-11-07,2025-04-29,Second Class,CUST-9987,Debra Richards,Consumer,South,Furniture,Chairs,Implemented uniform task-force,2894.13,3,0.36,7.97
CA-256070,2023-07-20,2025-05-07,Second Class,CUST-8986,Michele Green,Corporate,East,Furniture,Bookcases,Cross-group stable capability,1712.03,5,0.18,25.35
CA-634594,2024-08-05,2025-04-29,Standard Class,CUST-4088,Stephanie Cummings,Consumer,West,Technology,Machines,Ameliorated directional migration,1533.19,8,0.4,694.82
CA-462443,2024-02-15,2025-04-22,First Class,CUST-1534,Carol Brown,Home Office,South,Technology,Phones,User-centric grid-enabled intranet,2749.44,3,0.25,948.82
CA-223633,2024-01-20,2025-05-08,Standard Class,CUST-9059,Thomas Casey,Corporate,South,Office Supplies,Art,Mandatory local flexibility,349.75,3,0.18,329.97
CA-350387,2024-11-28,2025-04-28,Same Day,CUST-2735,Amy Cochran,Home Office,South,Office Supplies,Storage,Synchronized stable Local Area Network,2185.92,8,0.38,681.53
CA-774258,2024-04-23,2025-05-05,Same Day,CUST-2693,Kimberly Williams,Home Office,West,Technology,Computers,Decentralized fresh-thinking concept,405.43,7,0.25,292.39
CA-859288,2024-05-20,2025-05-08,Second Class,CUST-9857,Kimberly Walsh,Consumer,Central,Office Supplies,Labels,Configurable grid-enabled hub,4052.65,4,0.14,664.19
CA-975355,2024-02-18,2025-04-14,First Class,CUST-7021,Danielle Wallace,Home Office,West,Technology,Machines,Profit-focused real-time contingency,4936.81,4,0.33,591.9
CA-826520,2024-01-14,2025-04-27,Second Class,CUST-6670,Carl Pruitt,Home Office,West,Technology,Copiers,Programmable attitude-oriented migration,1148.1,1,0.11,889.19
CA-663551,2023-08-26,2025-04-25,First Class,CUST-7893,Shane Ortiz,Home Office,Central,Office Supplies,Storage,Integrated next generation analyzer,3337.61,3,0.17,352.02
CA-389340,2023-11-29,2025-04-25,Standard Class,CUST-8487,Michelle Byrd,Consumer,West,Technology,Computers,Seamless neutral conglomeration,2418.47,5,0.4,234.59
CA-490226,2024-12-14,2025-04-19,Same Day,CUST-3434,Haley Harris,Home Office,West,Office Supplies,Art,Extended cohesive approach,1430.02,1,0.14,942.6
CA-662723,2024-02-17,2025-04-14,Same Day,CUST-4654,Eric Ray,Corporate,South,Furniture,Chairs,Triple-buffered zero administration data-warehouse,2018.5,3,0.11,978.4
CA-346725,2023-07-26,2025-04-27,Standard Class,CUST-5750,Sandra Mcbride,Home Office,South,Technology,Computers,Open-architected multimedia interface,3243.45,10,0.48,401.19
CA-892620,2023-04-18,2025-04-16,Standard Class,CUST-3965,Brandy Dorsey,Home Office,East,Office Supplies,Paper,Universal homogeneous solution,1150.91,10,0.24,413.35
CA-720687,2023-05-27,2025-04-11,Same Day,CUST-6081,Randall Leon,Consumer,Central,Furniture,Bookcases,Ameliorated client-driven function,660.12,6,0.07,189.41
CA-173163,2024-01-14,2025-04-18,Second Class,CUST-8644,Catherine Jordan,Consumer,South,Technology,Accessories,Virtual impactful flexibility,4391.11,1,0.02,545.81
CA-110628,2025-01-28,2025-04-11,First Class,CUST-4708,Andrew Bryant,Corporate,East,Technology,Machines,Implemented static process improvement,1041.12,3,0.05,70.37
CA-381327,2024-11-21,2025-04-21,Standard Class,CUST-5556,Bryan Noble II,Home Office,East,Furniture,Tables,Switchable heuristic help-desk,3841.96,2,0.06,816.32
CA-954007,2023-08-20,2025-05-08,First Class,CUST-1191,Matthew Cooper,Consumer,East,Technology,Copiers,Secured national methodology,737.98,6,0.4,563.55
CA-395506,2024-12-11,2025-04-13,Same Day,CUST-2829,Aaron Johnson,Consumer,South,Office Supplies,Binders,Cloned intermediate access,1643.22,9,0.25,690.64
CA-565383,2023-08-02,2025-04-22,Second Class,CUST-9562,Dylan Rodriguez,Home Office,Central,Technology,Copiers,Quality-focused 4thgeneration access,1085.68,5,0.25,414.92
CA-561234,2024-04-03,2025-05-06,First Class,CUST-8803,Laurie Marshall,Corporate,East,Furniture,Chairs,Profound context-sensitive concept,677.87,3,0.21,39.02
CA-599562,2024-04-24,2025-04-26,Second Class,CUST-6268,Sonya Hunt,Home Office,South,Furniture,Chairs,Cross-platform needs-based instruction set,4665.15,2,0.48,368.91
CA-703274,2024-02-23,2025-05-08,Second Class,CUST-2257,Mark Cochran,Consumer,West,Office Supplies,Paper,Multi-layered background extranet,3299.48,6,0.09,723.46
CA-465941,2023-08-01,2025-04-15,Second Class,CUST-6613,Tony Cooper,Home Office,West,Furniture,Bookcases,Progressive leadingedge system engine,4771.59,3,0.1,509.42
CA-384706,2023-07-30,2025-04-12,First Class,CUST-9766,James Wright,Corporate,Central,Office Supplies,Paper,Horizontal composite focus group,3423.93,2,0.3,81.04
CA-132614,2023-09-10,2025-05-06,Same Day,CUST-6367,John Turner,Corporate,Central,Furniture,Furnishings,Customer-focused upward-trending forecast,1743.82,3,0.23,236.6
CA-374718,2023-05-19,2025-04-23,Standard Class,CUST-1171,Dr. Holly Anderson,Consumer,Central,Technology,Machines,Phased 24hour throughput,1597.85,6,0.2,541.79
CA-580687,2023-05-25,2025-04-27,Standard Class,CUST-4078,Jonathan Pena,Consumer,East,Office Supplies,Binders,Optional client-driven middleware,1050.07,10,0.46,769.13
CA-724747,2024-08-08,2025-05-02,Second Class,CUST-1664,Sally King,Corporate,East,Office Supplies,Labels,Decentralized non-volatile adapter,1525.45,2,0.44,747.31
CA-774071,2024-12-17,2025-04-30,Same Day,CUST-3226,Amy Clayton,Corporate,South,Office Supplies,Paper,Diverse heuristic task-force,3200.19,6,0.02,881.73
CA-657027,2023-11-16,2025-05-02,Same Day,CUST-3608,Raymond Saunders,Consumer,South,Office Supplies,Labels,Distributed scalable paradigm,85.16,1,0.35,629.71
CA-349534,2023-04-11,2025-04-13,Second Class,CUST-9781,Greg Anderson,Corporate,South,Office Supplies,Labels,Ameliorated heuristic policy,2702.06,8,0.15,510.39
CA-762466,2023-07-12,2025-04-14,Standard Class,CUST-3187,Ryan Page,Home Office,West,Office Supplies,Art,Phased high-level customer loyalty,829.65,3,0.15,862.47
CA-447336,2023-09-28,2025-05-08,Second Class,CUST-1989,Emily Morris,Home Office,West,Office Supplies,Storage,Reverse-engineered static hierarchy,3113.8,5,0.35,858.19
CA-791107,2024-01-08,2025-04-13,Standard Class,CUST-9373,Thomas Baird,Corporate,West,Furniture,Bookcases,Down-sized encompassing model,3168.69,2,0.24,-19.84
CA-328746,2023-05-01,2025-05-07,Same Day,CUST-1789,Daniel Young,Home Office,South,Technology,Machines,Advanced stable frame,2885.63,9,0.35,731.6
CA-212667,2024-08-31,2025-04-23,Second Class,CUST-7725,Jacqueline Hooper,Home Office,West,Furniture,Tables,Re-contextualized eco-centric secured line,764.0,6,0.3,879.27
CA-764451,2023-09-05,2025-04-09,First Class,CUST-7363,Nichole Hines,Consumer,East,Office Supplies,Storage,Fully-configurable mission-critical solution,4050.72,9,0.22,103.96
CA-562326,2023-07-29,2025-04-20,Standard Class,CUST-1580,Brandi Swanson,Consumer,West,Technology,Machines,Versatile value-added middleware,1934.26,1,0.41,-32.65
CA-197892,2023-08-06,2025-04-23,Same Day,CUST-3080,Bradley Williams,Consumer,East,Office Supplies,Paper,Vision-oriented static artificial intelligence,4278.38,2,0.17,735.75
CA-696470,2023-11-15,2025-04-13,Same Day,CUST-3803,Michelle English,Corporate,East,Furniture,Chairs,User-centric 4thgeneration superstructure,2381.32,10,0.34,458.25
CA-396254,2024-02-21,2025-04-18,Second Class,CUST-7515,Randy Boyer,Corporate,East,Technology,Machines,Secured empowering ability,2251.66,7,0.11,233.46
CA-986062,2024-05-17,2025-05-06,Standard Class,CUST-5798,Aaron Hudson,Consumer,Central,Office Supplies,Labels,Public-key 3rdgeneration forecast,2595.21,8,0.45,932.54
CA-382007,2023-05-14,2025-04-30,Same Day,CUST-9306,Alexander Schultz,Corporate,East,Office Supplies,Paper,De-engineered value-added firmware,2431.1,7,0.46,655.55
CA-232204,2024-06-27,2025-05-05,First Class,CUST-8827,Donald Kelly,Home Office,East,Furniture,Furnishings,Expanded full-range extranet,487.14,2,0.03,120.5
CA-776319,2023-12-18,2025-04-16,Same Day,CUST-3855,Jeremy Marsh,Corporate,Central,Furniture,Tables,Profound object-oriented open architecture,2457.2,2,0.2,-13.51
CA-605800,2024-12-02,2025-04-29,Standard Class,CUST-5539,Rachel Weaver,Consumer,Central,Office Supplies,Labels,Synergized 24hour function,2189.89,9,0.32,316.43
CA-871587,2024-07-15,2025-04-12,Same Day,CUST-3493,Sara Schmidt,Corporate,Central,Office Supplies,Storage,Object-based holistic application,4936.71,7,0.15,67.57
CA-212114,2024-08-22,2025-05-05,Standard Class,CUST-3608,Amy Hall,Corporate,South,Technology,Computers,Multi-tiered high-level portal,3407.32,5,0.39,176.25
